id	source_chrom	source_start	source_end	label	mapped_chrom	mapped_start	mapped_end	status
BL002005	chr2	83931600	83995800	Low Mappability	chr2	83761944	83826144	mapped
BL002006	chr2	84080900	84085600	High Signal Region	chr2	83911244	83915944	mapped
BL002007	chr2	84505000	84510500	Low Mappability	chr2	84335344	84340844	mapped
BL002008	chr2	84532500	84534600	Low Mappability	chr2	84362844	84364944	mapped
BL002009	chr2	84564800	84576000	Low Mappability	chr2	84395144	84406344	mapped
BL002010	chr2	85685600	85701800	Low Mappability	chr2	85515944	85532144	mapped
BL002011	chr2	85874000	85896300	High Signal Region	chr2	85704344	85726644	mapped
BL002012	chr2	86018200	86021700	Low Mappability	chr2	85848544	85852044	mapped
BL002013	chr2	86303400	86317700	High Signal Region	chr2	86133744	86148044	mapped
BL002014	chr2	86339600	86346900	Low Mappability	chr2	86169944	86177244	mapped
BL002015	chr2	86612700	86617500	High Signal Region	chr2	86443044	86447844	mapped
BL002016	chr2	87381000	87382800	High Signal Region	chr2	87211344	87213144	mapped
BL002017	chr2	87875700	87941300	High Signal Region	chr2	87706044	87771644	mapped
BL002018	chr2	88167400	88212600	High Signal Region	chr2	87997744	88042944	mapped
BL002019	chr2	88776200	88780800	High Signal Region	chr2	88606544	88611144	mapped
BL002020	chr2	89206600	89277100	Low Mappability	chr2	89036944	89107444	mapped
BL002021	chr2	89345700	89350400	High Signal Region	chr2	89176044	89180744	mapped
BL002022	chr2	89761200	89775100	High Signal Region	chr2	89591544	89605444	mapped
BL002023	chr2	89856400	89920100	High Signal Region	chr2	89686744	89750444	mapped
BL002024	chr2	90127200	90132700	High Signal Region	chr2	89957544	89963044	mapped
BL002025	chr2	90157100	90249100	High Signal Region	chr2	89987444	90079444	mapped
BL002026	chr2	90273200	90279100	High Signal Region	chr2	90103544	90109444	mapped
BL002027	chr2	90309300	90396100	High Signal Region	chr2	90139644	90226444	mapped
BL002028	chr2	92092600	92094700	High Signal Region	chr2	91922945	91925045	mapped
BL002029	chr2	92167200	92169100	High Signal Region	chr2	91997545	91999445	mapped
BL002030	chr2	93824700	93850200	High Signal Region	chr2	93655045	93680545	mapped
BL002031	chr2	94602800	94607800	Low Mappability	chr2	94433145	94438145	mapped
BL002032	chr2	94633900	94656500	High Signal Region	chr2	94464245	94486845	mapped
BL002033	chr2	94801000	94809400	Low Mappability	chr2	94631345	94639745	mapped
BL002034	chr2	94852800	94891200	High Signal Region	chr2	94683145	94721545	mapped
BL002035	chr2	95064700	95093500	Low Mappability	chr2	94895045	94923845	mapped
BL002036	chr2	95148000	95167800	High Signal Region	chr2	94978345	94998145	mapped
BL002037	chr2	95215900	95320600	High Signal Region	chr2	95046245	95150945	mapped
BL002038	chr2	95414700	95420600	High Signal Region	chr2	95245045	95250945	mapped
BL002039	chr2	95536400	95538400	Low Mappability	chr2	95366745	95368745	mapped
BL002040	chr2	95647900	95654300	High Signal Region	chr2	95478245	95484645	mapped
BL002041	chr2	95794500	95799200	High Signal Region	chr2	95624845	95629545	mapped
BL002042	chr2	95929300	95934400	High Signal Region	chr2	95759645	95764745	mapped
BL002043	chr2	96191400	96208900	High Signal Region	chr2	96021745	96039245	mapped
BL002044	chr2	96547800	96566800	Low Mappability	chr2	96378145	96397145	mapped
BL002045	chr2	96954700	96977300	High Signal Region	chr2	96785045	96807645	mapped
BL002046	chr2	97021000	97034600	High Signal Region	chr2	96851345	96864945	mapped
BL002047	chr2	97308000	97327600	High Signal Region	chr2	97138345	97157945	mapped
BL002048	chr2	97671600	97686300	High Signal Region	chr2	97501945	97516645	mapped
BL002049	chr2	97760700	97765800	High Signal Region	chr2	97591045	97596145	mapped
BL002050	chr2	97872400	97958200	High Signal Region	chr2	97702745	97788545	mapped
BL002051	chr2	98361700	98449600	High Signal Region	chr2	98192045	98279945	mapped
BL002052	chr2	98659400	98668200	High Signal Region	chr2	98489745	98498545	mapped
BL002053	chr2	98796500	98801900	High Signal Region	chr2	98626845	98632245	mapped
BL002054	chr2	99020000	99057500	High Signal Region	chr2	98850345	98887845	mapped
BL002055	chr2	99300200	99320300	High Signal Region	chr2	99130545	99150645	mapped
BL002056	chr2	99944600	99970200	High Signal Region	chr2	99774945	99800545	mapped
BL002057	chr2	100112000	100114300	High Signal Region	chr2	99942345	99944645	mapped
BL002058	chr2	100223900	100238300	High Signal Region	chr2	100054245	100068645	mapped
BL002059	chr2	100418400	100777900	Low Mappability	chr2	100248745	100608245	mapped
BL002060	chr2	101127200	101153600	Low Mappability	chr2	100957545	100983945	mapped
BL002061	chr2	101313100	101350600	High Signal Region	chr2	101143445	101180945	mapped
BL002062	chr2	102828400	102830400	High Signal Region	chr2	102658745	102660745	mapped
BL002063	chr2	103231300	103232300	High Signal Region	chr2	103061645	103062645	mapped
BL002064	chr2	103852300	103872800	High Signal Region	chr2	103682645	103703145	mapped
BL002065	chr2	104684900	104697300	High Signal Region	chr2	104515245	104527645	mapped
BL002066	chr2	105249300	105259000	High Signal Region	chr2	105079645	105089345	mapped
BL002067	chr2	105539300	105563200	Low Mappability	chr2	105369645	105393545	mapped
BL002068	chr2	105825900	105865100	High Signal Region	chr2	105656245	105695445	mapped
BL002069	chr2	106555100	106569300	High Signal Region	chr2	106385445	106399645	mapped
BL002070	chr2	107134100	107140900	High Signal Region	chr2	106964445	106971245	mapped
BL002071	chr2	107593900	107601200	Low Mappability	chr2	107424245	107431545	mapped
BL002072	chr2	107710100	107712400	High Signal Region	chr2	107540445	107542745	mapped
BL002073	chr2	108608600	108614000	High Signal Region	chr2	108438945	108444345	mapped
BL002074	chr2	108945100	108972800	High Signal Region	chr2	108775445	108803145	mapped
BL002075	chr2	109629400	109636000	High Signal Region	chr2	109459745	109466345	mapped
BL002076	chr2	110016800	110025500	High Signal Region	chr2	109847145	109855845	mapped
BL002077	chr2	110091100	110128700	High Signal Region	chr2	109921445	109959045	mapped
BL002078	chr2	110157100	110163300	High Signal Region	chr2	109987445	109993645	mapped
BL002079	chr2	110292700	110294600	High Signal Region	chr2	110123045	110124945	mapped
BL002080	chr2	110545800	110583400	High Signal Region	chr2	110376145	110413745	mapped
BL002081	chr2	110752400	110780100	High Signal Region	chr2	110582745	110610445	mapped
BL002082	chr2	111007400	111018600	High Signal Region	chr2	110837745	110848945	mapped
BL002083	chr2	111042000	111046600	High Signal Region	chr2	110872345	110876945	mapped
BL002084	chr2	111172700	111179800	High Signal Region	chr2	111003045	111010145	mapped
BL002085	chr2	111281500	111287900	Low Mappability	chr2	111111845	111118245	mapped
BL002086	chr2	111545600	111553300	Low Mappability	chr2	111375945	111383645	mapped
BL002087	chr2	111716900	111722900	High Signal Region	chr2	111547245	111553245	mapped
BL002088	chr2	111844900	111866400	High Signal Region	chr2	111675245	111696745	mapped
BL002089	chr2	111890900	111898900	High Signal Region	chr2	111721245	111729245	mapped
BL002090	chr2	112053900	112086000	High Signal Region	chr2	111884245	111916345	mapped
BL002091	chr2	112319700	112326200	Low Mappability	chr2	112150045	112156545	mapped
BL002092	chr2	112522900	112570500	High Signal Region	chr2	112353245	112400845	mapped
BL002093	chr2	112602800	112605100	High Signal Region	chr2	112433145	112435445	mapped
BL002094	chr2	112701400	112707900	High Signal Region	chr2	112531745	112538245	mapped
BL002095	chr2	113095800	113102400	Low Mappability	chr2	112926145	112932745	mapped
BL002096	chr2	113330900	113333000	Low Mappability	chr2	113161245	113163345	mapped
BL002097	chr2	113518400	113524900	Low Mappability	chr2	113348745	113355245	mapped
BL002098	chr2	113564300	113565700	High Signal Region	chr2	113394645	113396045	mapped
BL002099	chr2	113659300	113673200	High Signal Region	chr2	113489645	113503545	mapped
BL002100	chr2	114180800	114187400	Low Mappability	chr2	114011281	114017881	mapped
BL002101	chr2	114242400	114244000	High Signal Region	chr2	114072881	114074481	mapped
BL002102	chr2	114469200	114504000	High Signal Region	chr2	114299681	114334481	mapped
BL002103	chr2	116454300	116524000	High Signal Region	chr2	116284781	116354481	mapped
BL002104	chr2	117829600	117835500	High Signal Region	chr2	117660081	117665981	mapped
BL002105	chr2	118017700	118020200	High Signal Region	chr2	117848181	117850681	mapped
BL002106	chr2	120608600	120650200	High Signal Region	chr2	120439081	120480681	mapped
BL002107	chr2	120810300	120821000	High Signal Region	chr2	120640781	120651481	mapped
BL002108	chr2	121435600	121523600	High Signal Region	chr2	121266081	121354081	mapped
BL002109	chr2	121938800	121957600	High Signal Region	chr2	121769281	121788081	mapped
BL002110	chr2	122680400	122683200	High Signal Region	chr2	122522320	122525120	mapped
BL002111	chr2	123288000	123294300	Low Mappability	chr2	123129920	123136220	mapped
BL002112	chr2	123496800	123525300	High Signal Region	chr2	123338720	123367220	mapped
BL002113	chr2	123785200	123790700	High Signal Region	chr2	123627120	123632620	mapped
BL002114	chr2	124002700	124004600	High Signal Region	chr2	123844620	123846520	mapped
BL002115	chr2	124798800	124835800	High Signal Region	chr2	124640720	124677720	mapped
BL002116	chr2	125625000	125635900	Low Mappability	chr2	125466920	125477820	mapped
BL002117	chr2	126217400	126263800	High Signal Region	chr2	126059320	126105720	mapped
BL002118	chr2	126445400	126447400	Low Mappability	chr2	126287320	126289320	mapped
BL002119	chr2	126964900	126972100	Low Mappability	chr2	126806820	126814020	mapped
BL002120	chr2	127720400	127734000	Low Mappability	chr2	127562320	127575920	mapped
BL002121	chr2	128050800	128053200	High Signal Region	chr2	127892720	127895120	mapped
BL002122	chr2	128480400	128486900	Low Mappability	chr2	128322320	128328820	mapped
BL002123	chr2	128772500	128774500	Low Mappability	chr2	128614420	128616420	mapped
BL002124	chr2	129499400	129523400	High Signal Region	chr2	129341320	129365320	mapped
BL002125	chr2	129602700	129613700	Low Mappability	chr2	129444620	129455620	mapped
BL002126	chr2	131791800	131793800	High Signal Region	chr2	131633720	131635720	mapped
BL002127	chr2	131908300	131931100	Low Mappability	chr2	131750220	131773020	mapped
BL002128	chr2	131963900	131983700	High Signal Region	chr2	131805820	131825620	mapped
BL002129	chr2	132885700	132890400	High Signal Region	chr2	132727620	132732320	mapped
BL002130	chr2	132952400	132954500	Low Mappability	chr2	132794320	132796420	mapped
BL002131	chr2	133053200	133083400	High Signal Region	chr2	132895120	132925320	mapped
BL002132	chr2	133239300	133261800	High Signal Region	chr2	133081220	133103720	mapped
BL002133	chr2	133934000	133937500	High Signal Region	chr2	133775920	133779420	mapped
BL002134	chr2	134560100	134577900	High Signal Region	chr2	134402020	134419820	mapped
BL002135	chr2	134661800	134673000	High Signal Region	chr2	134503720	134514920	mapped
BL002136	chr2	134746600	134751100	High Signal Region	chr2	134588520	134593020	mapped
BL002137	chr2	135146800	135151900	High Signal Region	chr2	134988720	134993820	mapped
BL002138	chr2	135987600	135989700	High Signal Region	chr2	135829520	135831620	mapped
BL002139	chr2	136234300	136286800	Low Mappability	chr2	136076220	136128720	mapped
BL002140	chr2	137028200	137037000	High Signal Region	chr2	136870120	136878920	mapped
BL002141	chr2	137345900	137369900	High Signal Region	chr2	137187820	137211820	mapped
BL002142	chr2	137394500	137405600	High Signal Region	chr2	137236420	137247520	mapped
BL002143	chr2	137640000	137642300	High Signal Region	chr2	137481920	137484220	mapped
BL002144	chr2	137890200	137895000	High Signal Region	chr2	137732120	137736920	mapped
BL002145	chr2	138035000	138056400	Low Mappability	chr2	137876920	137898320	mapped
BL002146	chr2	138573700	138580400	High Signal Region	chr2	138415620	138422320	mapped
BL002147	chr2	138621500	138624200	High Signal Region	chr2	138463420	138466120	mapped
BL002148	chr2	138833600	138853100	High Signal Region	chr2	138675520	138695020	mapped
BL002149	chr2	138904300	138935000	High Signal Region	chr2	138746220	138776920	mapped
BL002150	chr2	139433200	139476200	High Signal Region	chr2	139275120	139318120	mapped
BL002151	chr2	140345800	140352400	Low Mappability	chr2	140187720	140194320	mapped
BL002152	chr2	142197000	142204400	Low Mappability	chr2	142038920	142046320	mapped
BL002153	chr2	142464200	142483300	Low Mappability	chr2	142306120	142325220	mapped
BL002154	chr2	142789100	142795600	Low Mappability	chr2	142631020	142637520	mapped
BL002155	chr2	143275500	143290300	High Signal Region	chr2	143117420	143132220	mapped
BL002156	chr2	143725900	143764700	High Signal Region	chr2	143567820	143606620	mapped
BL002157	chr2	144627800	144636700	Low Mappability	chr2	144469720	144478620	mapped
BL002158	chr2	144975200	144977100	High Signal Region	chr2	144817120	144819020	mapped
BL002159	chr2	145001300	145003200	High Signal Region	chr2	144843220	144845120	mapped
BL002160	chr2	145118300	145146300	Low Mappability	chr2	144960220	144988220	mapped
BL002161	chr2	145236800	145242600	Low Mappability	chr2	145078720	145084520	mapped
BL002162	chr2	145625100	145630800	Low Mappability	chr2	145467020	145472720	mapped
BL002163	chr2	145732700	145734600	High Signal Region	chr2	145574620	145576520	mapped
BL002164	chr2	146135700	146176900	High Signal Region	chr2	145977620	146018820	mapped
BL002165	chr2	146995700	147013200	Low Mappability	chr2	146837620	146855120	mapped
BL002166	chr2	147675300	147677500	High Signal Region	chr2	147517220	147519420	mapped
BL002167	chr2	147864800	147871300	High Signal Region	chr2	147706720	147713220	mapped
BL002168	chr2	147918800	147925100	Low Mappability	chr2	147760720	147767020	mapped
BL002169	chr2	148410500	148416000	Low Mappability	chr2	148252420	148257920	mapped
BL002170	chr2	148459900	148473800	High Signal Region	chr2	148301820	148315720	mapped
BL002171	chr2	148612700	148620200	Low Mappability	chr2	148454620	148462120	mapped
BL002172	chr2	148939300	148984200	High Signal Region	chr2	148781220	148826120	mapped
BL002173	chr2	149049800	149056000	High Signal Region	chr2	148891720	148897920	mapped
BL002174	chr2	149269400	149292700	High Signal Region	chr2	149111320	149134620	mapped
BL002175	chr2	150413500	150452500	High Signal Region	chr2	150255420	150294420	mapped
BL002176	chr2	150728300	150749700	Low Mappability	chr2	150570220	150591620	mapped
BL002177	chr2	151029700	151385300	High Signal Region	chr2	150871620	151227220	mapped
BL002178	chr2	151408800	151496700	High Signal Region	chr2	151250720	151338620	mapped
BL002179	chr2	152157000	152159000	Low Mappability	chr2	151998920	152000920	mapped
BL002180	chr2	152206800	152227500	High Signal Region	chr2	152048720	152069420	mapped
BL002181	chr2	152263400	152269900	Low Mappability	chr2	152105320	152111820	mapped
BL002182	chr2	153674800	153693100	Low Mappability	chr2	153516720	153535020	mapped
BL002183	chr2	154174200	154180000	High Signal Region	chr2	154016120	154021920	mapped
BL002184	chr2	154353800	154359700	Low Mappability	chr2	154195720	154201620	mapped
BL002185	chr2	155016300	155051500	High Signal Region	chr2	154858220	154893420	mapped
BL002186	chr2	155235400	155258100	High Signal Region	chr2	155077320	155100020	mapped
BL002187	chr2	156185100	156214400	Low Mappability	chr2	156027020	156056320	mapped
BL002188	chr2	157566000	157655300	Low Mappability	chr2	157407920	157497220	mapped
BL002189	chr2	157833200	157835600	High Signal Region	chr2	157675120	157677520	mapped
BL002190	chr2	158286300	158292800	High Signal Region	chr2	158128220	158134720	mapped
BL002191	chr2	159455200	159469500	High Signal Region	chr2	159297120	159311420	mapped
BL002192	chr2	160620300	160638500	High Signal Region	chr2	160462220	160480420	mapped
BL002193	chr2	161368800	161376200	High Signal Region	chr2	161210720	161218120	mapped
BL002194	chr2	161984900	161990900	High Signal Region	chr2	161826820	161832820	mapped
BL002195	chr2	162369100	162376700	High Signal Region	chr2	162211020	162218620	mapped
BL002196	chr2	162594500	162602700	High Signal Region	chr2	162436420	162444620	mapped
BL002197	chr2	162843800	162847600	High Signal Region	chr2	162685720	162689520	mapped
BL002198	chr2	163519100	163533100	Low Mappability	chr2	163361020	163375020	mapped
BL002199	chr2	163644500	163655100	High Signal Region	chr2	163486420	163497020	mapped
BL002200	chr2	163788900	163796100	Low Mappability	chr2	163630820	163638020	mapped
BL002201	chr2	163833800	163849200	Low Mappability	chr2	163675720	163691120	mapped
BL002202	chr2	163958100	163963000	Low Mappability	chr2	163800020	163804920	mapped
BL002203	chr2	164201000	164202700	High Signal Region	chr2	164042920	164044620	mapped
BL002204	chr2	165477300	165529900	Low Mappability	chr2	165319220	165371820	mapped
BL002205	chr2	165675100	165679500	Low Mappability	chr2	165517020	165521420	mapped
BL002206	chr2	165848700	165953000	Low Mappability	chr2	165690620	165794920	mapped
BL002207	chr2	166530600	166535100	Low Mappability	chr2	166372520	166377020	mapped
