gene_symbol	gene_id	definition	selection_source	chrom	tss	strand	transcript_id	transcript_name	transcript_support_level	tags	n_annotated_transcripts
Kank3	ENSMUSG00000042099.17	ensembl_canonical	Ensembl_canonical	chr17	34029493	+	ENSMUST00000048560.11	Kank3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Kank3	ENSMUSG00000042099.17	appris_principal	APPRIS_principal	chr17	34029493	+	ENSMUST00000048560.11	Kank3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Kank3	ENSMUSG00000042099.17	legacy_most5_basic	legacy_most5_basic	chr17	34029493	+	ENSMUST00000048560.11	Kank3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Kank4	ENSMUSG00000035407.9	ensembl_canonical	Ensembl_canonical	chr4	98705773	-	ENSMUST00000102790.4	Kank4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kank4	ENSMUSG00000035407.9	appris_principal	APPRIS_principal	chr4	98705773	-	ENSMUST00000102790.4	Kank4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kank4	ENSMUSG00000035407.9	legacy_most5_basic	legacy_most5_basic	chr4	98705773	-	ENSMUST00000102790.4	Kank4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kansl1	ENSMUSG00000018412.17	ensembl_canonical	Ensembl_canonical	chr11	104333116	-	ENSMUST00000106972.8	Kansl1-204	5	basic;Ensembl_canonical;appris_alternative_1	6
Kansl1	ENSMUSG00000018412.17	appris_principal	APPRIS_principal	chr11	104359686	-	ENSMUST00000018556.11	Kansl1-201	1	basic;appris_principal_4;CCDS	6
Kansl1	ENSMUSG00000018412.17	legacy_most5_basic	legacy_most5_basic	chr11	104359686	-	ENSMUST00000018556.11	Kansl1-201	1	basic;appris_principal_4;CCDS	6
Kansl1l	ENSMUSG00000026004.16	ensembl_canonical	Ensembl_canonical	chr1	66856704	-	ENSMUST00000068168.10	Kansl1l-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Kansl1l	ENSMUSG00000026004.16	appris_principal	APPRIS_principal	chr1	66856704	-	ENSMUST00000068168.10	Kansl1l-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Kansl1l	ENSMUSG00000026004.16	legacy_most5_basic	legacy_most5_basic	chr1	66856720	-	ENSMUST00000113987.2	Kansl1l-202	1	basic	5
Kansl2	ENSMUSG00000022992.18	ensembl_canonical	Ensembl_canonical	chr15	98432144	-	ENSMUST00000230542.2	Kansl2-204	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Kansl2	ENSMUSG00000022992.18	appris_principal	APPRIS_principal	chr15	98432144	-	ENSMUST00000230542.2	Kansl2-204	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Kansl2	ENSMUSG00000022992.18	legacy_most5_basic	legacy_most5_basic	chr15	98432144	-	ENSMUST00000230542.2	Kansl2-204	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Kansl3	ENSMUSG00000010453.13	ensembl_canonical	Ensembl_canonical	chr1	36407094	-	ENSMUST00000186470.2	Kansl3-205	1	basic;Ensembl_canonical;appris_principal_4;CCDS	9
Kansl3	ENSMUSG00000010453.13	appris_principal	APPRIS_principal	chr1	36407094	-	ENSMUST00000186470.2	Kansl3-205	1	basic;Ensembl_canonical;appris_principal_4;CCDS	9
Kansl3	ENSMUSG00000010453.13	legacy_most5_basic	legacy_most5_basic	chr1	36408261	-	ENSMUST00000010597.10	Kansl3-201	1	basic;appris_alternative_1;CCDS	9
Kantr	ENSMUSG00000087403.10	ensembl_canonical	Ensembl_canonical	chrX	151110490	-	ENSMUST00000195280.3	Kantr-207	2	basic;Ensembl_canonical;appris_principal_1	7
Kantr	ENSMUSG00000087403.10	appris_principal	APPRIS_principal	chrX	151110490	-	ENSMUST00000195280.3	Kantr-207	2	basic;Ensembl_canonical;appris_principal_1	7
Kantr	ENSMUSG00000087403.10	legacy_most5_basic	legacy_most5_basic	chrX	151110490	-	ENSMUST00000195280.3	Kantr-207	2	basic;Ensembl_canonical;appris_principal_1	7
Kap	ENSMUSG00000032758.5	ensembl_canonical	Ensembl_canonical	chr6	133830724	-	ENSMUST00000048032.5	Kap-201	1	basic;Ensembl_canonical;appris_principal_5;CCDS	2
Kap	ENSMUSG00000032758.5	appris_principal	APPRIS_principal	chr6	133830724	-	ENSMUST00000048032.5	Kap-201	1	basic;Ensembl_canonical;appris_principal_5;CCDS	2
Kap	ENSMUSG00000032758.5	legacy_most5_basic	legacy_most5_basic	chr6	133830724	-	ENSMUST00000048032.5	Kap-201	1	basic;Ensembl_canonical;appris_principal_5;CCDS	2
Kars	ENSMUSG00000031948.15	ensembl_canonical	Ensembl_canonical	chr8	112737897	-	ENSMUST00000164470.3	Kars-203	1	alternative_5_UTR;basic;Ensembl_canonical;appris_alternative_1;CCDS	6
Kars	ENSMUSG00000031948.15	appris_principal	APPRIS_principal	chr8	112737954	-	ENSMUST00000034426.14	Kars-201	1	basic;appris_principal_4;CCDS	6
Kars	ENSMUSG00000031948.15	legacy_most5_basic	legacy_most5_basic	chr8	112737954	-	ENSMUST00000034426.14	Kars-201	1	basic;appris_principal_4;CCDS	6
Kash5	ENSMUSG00000038292.15	ensembl_canonical	Ensembl_canonical	chr7	44854315	-	ENSMUST00000121017.5	Kash5-201	1	NAGNAG_splice_site;downstream_ATG;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kash5	ENSMUSG00000038292.15	appris_principal	APPRIS_principal	chr7	44854315	-	ENSMUST00000121017.5	Kash5-201	1	NAGNAG_splice_site;downstream_ATG;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kash5	ENSMUSG00000038292.15	legacy_most5_basic	legacy_most5_basic	chr7	44854315	-	ENSMUST00000121017.5	Kash5-201	1	NAGNAG_splice_site;downstream_ATG;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kat14	ENSMUSG00000027425.19	ensembl_canonical	Ensembl_canonical	chr2	144210902	+	ENSMUST00000028911.15	Kat14-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Kat14	ENSMUSG00000027425.19	appris_principal	APPRIS_principal	chr2	144210902	+	ENSMUST00000028911.15	Kat14-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Kat14	ENSMUSG00000027425.19	legacy_most5_basic	legacy_most5_basic	chr2	144210902	+	ENSMUST00000028911.15	Kat14-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Kat2a	ENSMUSG00000020918.15	ensembl_canonical	Ensembl_canonical	chr11	100603290	-	ENSMUST00000103118.4	Kat2a-202	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	4
Kat2a	ENSMUSG00000020918.15	appris_principal	APPRIS_principal	chr11	100603290	-	ENSMUST00000006973.12	Kat2a-201	1	basic;appris_principal_4;CCDS	4
Kat2a	ENSMUSG00000020918.15	legacy_most5_basic	legacy_most5_basic	chr11	100603290	-	ENSMUST00000006973.12	Kat2a-201	1	basic;appris_principal_4;CCDS	4
Kat2b	ENSMUSG00000000708.15	ensembl_canonical	Ensembl_canonical	chr17	53873998	+	ENSMUST00000000724.15	Kat2b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Kat2b	ENSMUSG00000000708.15	appris_principal	APPRIS_principal	chr17	53873998	+	ENSMUST00000000724.15	Kat2b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Kat2b	ENSMUSG00000000708.15	legacy_most5_basic	legacy_most5_basic	chr17	53873998	+	ENSMUST00000000724.15	Kat2b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Kat5	ENSMUSG00000024926.11	ensembl_canonical	Ensembl_canonical	chr19	5660264	-	ENSMUST00000113641.4	Kat5-201	1	basic;Ensembl_canonical;appris_principal_4;CCDS	12
Kat5	ENSMUSG00000024926.11	appris_principal	APPRIS_principal	chr19	5660264	-	ENSMUST00000113641.4	Kat5-201	1	basic;Ensembl_canonical;appris_principal_4;CCDS	12
Kat5	ENSMUSG00000024926.11	legacy_most5_basic	legacy_most5_basic	chr19	5660264	-	ENSMUST00000113641.4	Kat5-201	1	basic;Ensembl_canonical;appris_principal_4;CCDS	12
Kat6a	ENSMUSG00000031540.15	ensembl_canonical	Ensembl_canonical	chr8	23349550	+	ENSMUST00000238975.2	Kat6a-204	NA	basic;Ensembl_canonical;appris_alternative_2	4
Kat6a	ENSMUSG00000031540.15	appris_principal	APPRIS_principal	chr8	23349550	+	ENSMUST00000110696.8	Kat6a-202	1	alternative_5_UTR;basic;appris_principal_2;CCDS	4
Kat6a	ENSMUSG00000031540.15	legacy_most5_basic	legacy_most5_basic	chr8	23349550	+	ENSMUST00000110696.8	Kat6a-202	1	alternative_5_UTR;basic;appris_principal_2;CCDS	4
Kat6b	ENSMUSG00000021767.20	ensembl_canonical	Ensembl_canonical	chr14	21566942	+	ENSMUST00000238837.2	Kat6b-214	NA	not_organism_supported;basic;Ensembl_canonical;appris_alternative_2	14
Kat6b	ENSMUSG00000021767.20	appris_principal	APPRIS_principal	chr14	21549852	+	ENSMUST00000182405.9	Kat6b-204	1	basic;appris_principal_2;CCDS	14
Kat6b	ENSMUSG00000021767.20	legacy_most5_basic	legacy_most5_basic	chr14	21549837	+	ENSMUST00000182855.8	Kat6b-206	1	alternative_5_UTR;basic;appris_principal_2;CCDS	14
Kat7	ENSMUSG00000038909.18	ensembl_canonical	Ensembl_canonical	chr11	95201071	-	ENSMUST00000249615.1	Kat7-212	NA	non_ATG_start;basic;Ensembl_canonical	12
Kat7	ENSMUSG00000038909.18	appris_principal	APPRIS_principal	chr11	95201071	-	ENSMUST00000107734.10	Kat7-205	1	basic;appris_principal_1;CCDS	12
Kat7	ENSMUSG00000038909.18	legacy_most5_basic	legacy_most5_basic	chr11	95201071	-	ENSMUST00000107733.10	Kat7-204	1	basic;CCDS	12
Kat8	ENSMUSG00000030801.11	ensembl_canonical	Ensembl_canonical	chr7	127511687	+	ENSMUST00000033070.9	Kat8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kat8	ENSMUSG00000030801.11	appris_principal	APPRIS_principal	chr7	127511687	+	ENSMUST00000033070.9	Kat8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kat8	ENSMUSG00000030801.11	legacy_most5_basic	legacy_most5_basic	chr7	127511687	+	ENSMUST00000033070.9	Kat8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Katna1	ENSMUSG00000019794.14	ensembl_canonical	Ensembl_canonical	chr10	7601763	+	ENSMUST00000165806.8	Katna1-202	1	basic;Ensembl_canonical;appris_principal_4;CCDS	6
Katna1	ENSMUSG00000019794.14	appris_principal	APPRIS_principal	chr10	7601763	+	ENSMUST00000165806.8	Katna1-202	1	basic;Ensembl_canonical;appris_principal_4;CCDS	6
Katna1	ENSMUSG00000019794.14	legacy_most5_basic	legacy_most5_basic	chr10	7601763	+	ENSMUST00000165806.8	Katna1-202	1	basic;Ensembl_canonical;appris_principal_4;CCDS	6
Katnal1	ENSMUSG00000041298.17	ensembl_canonical	Ensembl_canonical	chr5	148865456	-	ENSMUST00000047257.15	Katnal1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Katnal1	ENSMUSG00000041298.17	appris_principal	APPRIS_principal	chr5	148865456	-	ENSMUST00000047257.15	Katnal1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Katnal1	ENSMUSG00000041298.17	legacy_most5_basic	legacy_most5_basic	chr5	148865456	-	ENSMUST00000047257.15	Katnal1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Katnal2	ENSMUSG00000025420.14	ensembl_canonical	Ensembl_canonical	chr18	77135003	-	ENSMUST00000126153.8	Katnal2-205	1	basic;Ensembl_canonical;appris_principal_1	11
Katnal2	ENSMUSG00000025420.14	appris_principal	APPRIS_principal	chr18	77135003	-	ENSMUST00000126153.8	Katnal2-205	1	basic;Ensembl_canonical;appris_principal_1	11
Katnal2	ENSMUSG00000025420.14	legacy_most5_basic	legacy_most5_basic	chr18	77135003	-	ENSMUST00000126153.8	Katnal2-205	1	basic;Ensembl_canonical;appris_principal_1	11
Katnb1	ENSMUSG00000031787.9	ensembl_canonical	Ensembl_canonical	chr8	95807813	+	ENSMUST00000034239.9	Katnb1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Katnb1	ENSMUSG00000031787.9	appris_principal	APPRIS_principal	chr8	95807813	+	ENSMUST00000034239.9	Katnb1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Katnb1	ENSMUSG00000031787.9	legacy_most5_basic	legacy_most5_basic	chr8	95807813	+	ENSMUST00000034239.9	Katnb1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Katnbl1	ENSMUSG00000027132.4	ensembl_canonical	Ensembl_canonical	chr2	112209555	+	ENSMUST00000028552.4	Katnbl1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Katnbl1	ENSMUSG00000027132.4	appris_principal	APPRIS_principal	chr2	112209555	+	ENSMUST00000028552.4	Katnbl1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Katnbl1	ENSMUSG00000027132.4	legacy_most5_basic	legacy_most5_basic	chr2	112209555	+	ENSMUST00000028552.4	Katnbl1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Katnip	ENSMUSG00000032743.16	ensembl_canonical	Ensembl_canonical	chr7	125307086	+	ENSMUST00000069660.13	Katnip-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	8
Katnip	ENSMUSG00000032743.16	appris_principal	APPRIS_principal	chr7	125307059	+	ENSMUST00000124223.8	Katnip-203	1	basic;appris_principal_4;exp_conf	8
Katnip	ENSMUSG00000032743.16	legacy_most5_basic	legacy_most5_basic	chr7	125307059	+	ENSMUST00000124223.8	Katnip-203	1	basic;appris_principal_4;exp_conf	8
Kazald1	ENSMUSG00000025213.12	ensembl_canonical	Ensembl_canonical	chr19	45063679	+	ENSMUST00000111948.8	Kazald1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kazald1	ENSMUSG00000025213.12	appris_principal	APPRIS_principal	chr19	45063679	+	ENSMUST00000111948.8	Kazald1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kazald1	ENSMUSG00000025213.12	legacy_most5_basic	legacy_most5_basic	chr19	45063679	+	ENSMUST00000111948.8	Kazald1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kazn	ENSMUSG00000040606.15	ensembl_canonical	Ensembl_canonical	chr4	142205042	-	ENSMUST00000155023.9	Kazn-206	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1	9
Kazn	ENSMUSG00000040606.15	appris_principal	APPRIS_principal	chr4	142205042	-	ENSMUST00000155023.9	Kazn-206	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1	9
Kazn	ENSMUSG00000040606.15	legacy_most5_basic	legacy_most5_basic	chr4	142205055	-	ENSMUST00000174432.3	Kazn-209	5	NAGNAG_splice_site;not_organism_supported;basic	9
Kbtbd11	ENSMUSG00000055675.7	ensembl_canonical	Ensembl_canonical	chr8	15061024	+	ENSMUST00000069399.7	Kbtbd11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd11	ENSMUSG00000055675.7	appris_principal	APPRIS_principal	chr8	15061024	+	ENSMUST00000069399.7	Kbtbd11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd11	ENSMUSG00000055675.7	legacy_most5_basic	legacy_most5_basic	chr8	15061024	+	ENSMUST00000069399.7	Kbtbd11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd12	ENSMUSG00000033182.13	ensembl_canonical	Ensembl_canonical	chr6	88604423	-	ENSMUST00000120933.5	Kbtbd12-202	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Kbtbd12	ENSMUSG00000033182.13	appris_principal	APPRIS_principal	chr6	88604423	-	ENSMUST00000120933.5	Kbtbd12-202	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Kbtbd12	ENSMUSG00000033182.13	legacy_most5_basic	legacy_most5_basic	chr6	88604423	-	ENSMUST00000120933.5	Kbtbd12-202	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Kbtbd13	ENSMUSG00000054978.4	ensembl_canonical	Ensembl_canonical	chr9	65298933	-	ENSMUST00000068307.4	Kbtbd13-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kbtbd13	ENSMUSG00000054978.4	appris_principal	APPRIS_principal	chr9	65298933	-	ENSMUST00000068307.4	Kbtbd13-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kbtbd13	ENSMUSG00000054978.4	legacy_most5_basic	legacy_most5_basic	chr9	65298933	-	ENSMUST00000068307.4	Kbtbd13-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kbtbd2	ENSMUSG00000059486.12	ensembl_canonical	Ensembl_canonical	chr6	56774797	-	ENSMUST00000114321.2	Kbtbd2-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd2	ENSMUSG00000059486.12	appris_principal	APPRIS_principal	chr6	56774797	-	ENSMUST00000114321.2	Kbtbd2-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd2	ENSMUSG00000059486.12	legacy_most5_basic	legacy_most5_basic	chr6	56774797	-	ENSMUST00000114321.2	Kbtbd2-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd3	ENSMUSG00000025893.9	ensembl_canonical	Ensembl_canonical	chr9	4309834	+	ENSMUST00000212221.2	Kbtbd3-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kbtbd3	ENSMUSG00000025893.9	appris_principal	APPRIS_principal	chr9	4309834	+	ENSMUST00000212221.2	Kbtbd3-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kbtbd3	ENSMUSG00000025893.9	legacy_most5_basic	legacy_most5_basic	chr9	4309832	+	ENSMUST00000049648.9	Kbtbd3-201	1	alternative_5_UTR;basic;appris_principal_1;CCDS	2
Kbtbd4	ENSMUSG00000005505.13	ensembl_canonical	Ensembl_canonical	chr2	90735083	+	ENSMUST00000111464.8	Kbtbd4-202	1	basic;Ensembl_canonical;CCDS	5
Kbtbd4	ENSMUSG00000005505.13	appris_principal	APPRIS_principal	chr2	90735086	+	ENSMUST00000090682.4	Kbtbd4-201	1	basic;appris_principal_1;CCDS	5
Kbtbd4	ENSMUSG00000005505.13	legacy_most5_basic	legacy_most5_basic	chr2	90735083	+	ENSMUST00000111464.8	Kbtbd4-202	1	basic;Ensembl_canonical;CCDS	5
Kbtbd6	ENSMUSG00000075502.3	ensembl_canonical	Ensembl_canonical	chr14	79689274	+	ENSMUST00000100359.3	Kbtbd6-201	NA	basic;Ensembl_canonical;appris_principal_2	2
Kbtbd6	ENSMUSG00000075502.3	appris_principal	APPRIS_principal	chr14	79689274	+	ENSMUST00000100359.3	Kbtbd6-201	NA	basic;Ensembl_canonical;appris_principal_2	2
Kbtbd6	ENSMUSG00000075502.3	legacy_most5_basic	legacy_most5_basic	chr14	79689274	+	ENSMUST00000226192.2	Kbtbd6-202	NA	upstream_ATG;basic;appris_alternative_2;CCDS	2
Kbtbd7	ENSMUSG00000043881.10	ensembl_canonical	Ensembl_canonical	chr14	79663950	+	ENSMUST00000061222.9	Kbtbd7-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kbtbd7	ENSMUSG00000043881.10	appris_principal	APPRIS_principal	chr14	79663950	+	ENSMUST00000061222.9	Kbtbd7-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kbtbd7	ENSMUSG00000043881.10	legacy_most5_basic	legacy_most5_basic	chr14	79663950	+	ENSMUST00000061222.9	Kbtbd7-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kbtbd8	ENSMUSG00000030031.15	ensembl_canonical	Ensembl_canonical	chr6	95094720	+	ENSMUST00000032107.10	Kbtbd8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd8	ENSMUSG00000030031.15	appris_principal	APPRIS_principal	chr6	95094720	+	ENSMUST00000032107.10	Kbtbd8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kbtbd8	ENSMUSG00000030031.15	legacy_most5_basic	legacy_most5_basic	chr6	95094720	+	ENSMUST00000032107.10	Kbtbd8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kcmf1	ENSMUSG00000055239.11	ensembl_canonical	Ensembl_canonical	chr6	72876961	-	ENSMUST00000068697.11	Kcmf1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Kcmf1	ENSMUSG00000055239.11	appris_principal	APPRIS_principal	chr6	72876961	-	ENSMUST00000068697.11	Kcmf1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Kcmf1	ENSMUSG00000055239.11	legacy_most5_basic	legacy_most5_basic	chr6	72876961	-	ENSMUST00000068697.11	Kcmf1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Kcna1	ENSMUSG00000047976.5	ensembl_canonical	Ensembl_canonical	chr6	126621758	-	ENSMUST00000055168.5	Kcna1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Kcna1	ENSMUSG00000047976.5	appris_principal	APPRIS_principal	chr6	126621758	-	ENSMUST00000055168.5	Kcna1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Kcna1	ENSMUSG00000047976.5	legacy_most5_basic	legacy_most5_basic	chr6	126621775	-	ENSMUST00000203094.2	Kcna1-202	NA	alternative_5_UTR;basic;appris_principal_1;CCDS	3
Kcna10	ENSMUSG00000042861.8	ensembl_canonical	Ensembl_canonical	chr3	107090371	+	ENSMUST00000055064.8	Kcna10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kcna10	ENSMUSG00000042861.8	appris_principal	APPRIS_principal	chr3	107090371	+	ENSMUST00000055064.8	Kcna10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kcna10	ENSMUSG00000042861.8	legacy_most5_basic	legacy_most5_basic	chr3	107090371	+	ENSMUST00000055064.8	Kcna10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kcna2	ENSMUSG00000040724.6	ensembl_canonical	Ensembl_canonical	chr3	107008882	+	ENSMUST00000038695.6	Kcna2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Kcna2	ENSMUSG00000040724.6	appris_principal	APPRIS_principal	chr3	107008882	+	ENSMUST00000038695.6	Kcna2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Kcna2	ENSMUSG00000040724.6	legacy_most5_basic	legacy_most5_basic	chr3	107008461	+	ENSMUST00000197470.5	Kcna2-203	5	non_submitted_evidence;RNA_Seq_supported_partial;basic;appris_principal_1;CCDS	3
Kcna3	ENSMUSG00000047959.5	ensembl_canonical	Ensembl_canonical	chr3	106943484	+	ENSMUST00000052718.5	Kcna3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna3	ENSMUSG00000047959.5	appris_principal	APPRIS_principal	chr3	106943484	+	ENSMUST00000052718.5	Kcna3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna3	ENSMUSG00000047959.5	legacy_most5_basic	legacy_most5_basic	chr3	106943484	+	ENSMUST00000052718.5	Kcna3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna4	ENSMUSG00000042604.6	ensembl_canonical	Ensembl_canonical	chr2	107120983	+	ENSMUST00000037012.3	Kcna4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kcna4	ENSMUSG00000042604.6	appris_principal	APPRIS_principal	chr2	107120983	+	ENSMUST00000037012.3	Kcna4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kcna4	ENSMUSG00000042604.6	legacy_most5_basic	legacy_most5_basic	chr2	107120983	+	ENSMUST00000037012.3	Kcna4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Kcna5	ENSMUSG00000045534.5	ensembl_canonical	Ensembl_canonical	chr6	126512374	-	ENSMUST00000060972.5	Kcna5-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna5	ENSMUSG00000045534.5	appris_principal	APPRIS_principal	chr6	126512374	-	ENSMUST00000060972.5	Kcna5-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna5	ENSMUSG00000045534.5	legacy_most5_basic	legacy_most5_basic	chr6	126512374	-	ENSMUST00000060972.5	Kcna5-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna6	ENSMUSG00000038077.8	ensembl_canonical	Ensembl_canonical	chr6	126717636	-	ENSMUST00000185333.2	Kcna6-204	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kcna6	ENSMUSG00000038077.8	appris_principal	APPRIS_principal	chr6	126717636	-	ENSMUST00000185333.2	Kcna6-204	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kcna6	ENSMUSG00000038077.8	legacy_most5_basic	legacy_most5_basic	chr6	126717636	-	ENSMUST00000185333.2	Kcna6-204	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Kcna7	ENSMUSG00000038201.11	ensembl_canonical	Ensembl_canonical	chr7	45055076	+	ENSMUST00000107774.3	Kcna7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna7	ENSMUSG00000038201.11	appris_principal	APPRIS_principal	chr7	45055076	+	ENSMUST00000107774.3	Kcna7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcna7	ENSMUSG00000038201.11	legacy_most5_basic	legacy_most5_basic	chr7	45055076	+	ENSMUST00000107774.3	Kcna7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Kcnab1	ENSMUSG00000027827.18	ensembl_canonical	Ensembl_canonical	chr3	64856616	+	ENSMUST00000238901.2	Kcnab1-208	NA	not_organism_supported;basic;Ensembl_canonical	9
Kcnab1	ENSMUSG00000027827.18	appris_principal	APPRIS_principal	chr3	65016804	+	ENSMUST00000049230.11	Kcnab1-201	1	basic;appris_principal_1;CCDS	9
