mouse_symbol	human_symbol	gene_id	transcript_id	tss	strand	cas	represented_systems	context	promoter_midpoint_accessible	promoter_any_peak_overlap	protospacers_total_passing	protospacers_fully_in_peak	protospacers_any_peak_overlap	targetable
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	True	9	3	4	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	9	6	6	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	True	9	3	4	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	62	0	0	False
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	True	62	24	25	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	62	36	40	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	True	62	24	27	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	44	0	0	False
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	True	44	16	19	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	44	21	29	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	True	44	16	19	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	71	0	0	False
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	True	71	28	42	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	71	48	59	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	True	71	33	43	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	1	0	0	False
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	1	0	0	False
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	1	1	1	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	1	1	1	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	7	5	6	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	7	5	6	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	7	7	7	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	7	7	7	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	49	38	42	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	49	37	41	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	49	49	49	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	49	49	49	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	44	31	34	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	44	30	34	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	44	44	44	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	44	44	44	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	53	38	40	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	53	37	39	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	53	53	53	True
Trem2	TREM2	ENSG00000095970.12	ENST00000373113.3	41130913	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	53	53	53	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	True	3	2	2	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	3	3	3	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	3	3	3	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	3	3	3	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	True	9	4	5	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	9	5	5	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	9	6	7	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	9	6	7	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	True	55	19	26	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	55	30	33	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	55	39	42	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	55	39	45	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	True	44	15	19	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	44	24	29	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	44	33	35	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	44	34	37	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	True	47	19	22	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	47	28	32	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	47	33	36	True
Tyrobp	TYROBP	ENSG00000011600.7	ENST00000424586.3	36399196	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	47	34	38	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	0	0	0	False
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	0	0	0	False
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	0	0	0	False
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	0	0	0	False
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	3	3	3	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	3	3	3	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	3	3	3	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	3	3	3	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	41	41	41	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	41	41	41	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	41	41	41	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	41	41	41	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	26	26	26	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	26	26	26	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	26	26	26	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	26	26	26	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	37	37	37	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	37	37	37	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	37	37	37	True
Vegfa	VEGFA	ENSG00000112715.16	ENST00000372067.3	43737949	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	37	37	37	True
